id	surface	gloss	level
124619	풀다	Untie, loosen ; to melt into ; to solve a problem	B
124630	풀리다	To come loose	B
124667	풀어지다	To get loose; to turn soft (noodles)	C
124688	품	Width; bosom, breast (the clothes have a big ~)	C
124695	품다	To hold, embrace	C
124696	품목	The name of an article, a list of articles	C
124709	품질	quality, The quality of the article ( but not the article itself)	C
124726	풍경	Landscape, scenery	B
124771	풍부하다	To be abundant, copious, plentiful	C
124786	풍속	Manners, customs, morals	C
124804	풍습	customs,manners,practices ; a ritual, rituals	C
124902	프랑스	France	D
125008	프로	Professional	B
125009	프로	Program	B
125020	프로그램	Program	B
125205	프린터	Printer	C
125228	플라스틱	Plastic	B
125343	피	Blood (is flowing)	B
125370	피곤	fatigue,exhaustion	C
125371	피곤하다	To be very tired, exhausted	A
125406	피다	To bloom ( a flower ~)	B
125416	피디	PD – a newspaper article	C
125430	피로	Fatigue, exhaustion	B
125446	피로하다	To be fatigued, weary	B
125469	피망	A pimento; paprika	C
125488	피부	Skin	B
125554	피시	PC, personal computer	B
125564	피아노	Pian	A
125593	피우다	To make, build, kindle ; to perform (as an actor)	A
125610	피자	Pizza	A
125709	피하다	avoid,keep away	C
125727	피해	Damage	C
125732	피해자	A sufferer, the injured party	C
125809	필름	Film	B
125835	필수	necessary,indispensable	C
125838	필수적	necessary,indispensable, imperative	C
125849	필연적	Necessity, necessary	C
125851	필요	Need, requirement,necessity	A
125856	필요성	Necessity	C
125863	필요하다	To need	A
125865	필자	The writer, author	C
125877	필통	Pencil case	B
125892	핑계	Excuse	C
125901	하	Below, underneath	C
125979	하긴	Indeed, though, nevertheless	C
125981	하나	One	A
125983	하나님	God	C
125986	하나하나	Each individual piece	C
125995	하느님	God	C
126005	하늘	The sky	A
126022	하다	To do	A
126023	하다	To do	A
126033	하도	Too much, excessively	C
126044	하드웨어	Hardwaer	C
126067	하루	A day	B
126077	하룻밤	One night, a single night	C
126106	하반기	The second half of the year	C
126166	하숙집	Dormitory, boarding house	B
126169	하순	The final third of the month	C
126181	하얀색	white	B
126185	하얗다	white	B
126192	하여튼	anyways	B
126310	하지만	But, nevertheless	A
126323	하천	A river, watercourse	C
126360	하품	Yawning	B
126381	하필	Why necessarily? Why of all things?	C
126383	하하	Ha ha ha ha ha	B
126407	학과	A department in a college	C
126412	학교	School	A
126421	학교생활	Student	C
126434	학급	A class (school)	C
126442	학기	An educational term	B
126452	학년	A school year	A
126466	학력	Academic background, formal schooling	C
126490	학번	Year of graduation	C
126496	학부모	Mothers of the students	C
126499	학비	Tuition	C
126507	학생	Student	A
126523	학생증	Student identification	B
126536	학술	Science, learning, scolarship	C
126547	학습	Learning, education	B
126569	학용품	School things, supplies	C
126575	학원	Learning institute	B
126579	학위	Academic rank	C
126589	학자	Scholar	C
126611	학점	A unit, a point, a credit	C
126628	한	A grudge, rancor	C
126629	한	A limit	C
126630	한	One, a single	A
126669	한강	The han river, runs through Seoul	D
126674	한겨울	Midwinter, the dead of winter	C
126675	한결	Stands out conspicuously, especially	C
126678	한계	Boundary, limits	C
126682	한구석	A corner, a nook	C
126683	한국	Korea	D
126684	한국말	Korean (language)	A
126686	한국어	Korean (language)	A
126688	한국적	Korean (adjective)	B
126695	한글	Korean writing system	A
126696	한글날	Korean writing system national holiday	C
126704	한낮	Noon	C
126706	한눈	A look, glampse, look	C
126715	한데	(1) The open air, outside, the exterior (2) all in one place	C
126718	한동안	For quite a while	B
126719	한두	One or two	B
126720	한둘	One or two	B
126722	한때	For a while, temporarily ; at one time	C
126723	한라산	Halla-san mountain	D
126733	한마디	One word	C
126739	한문	Chinese writing, chinese classics	C
126748	한반도	the Korean peninsula	D
126751	한밤중	Midnight	C
126758	한번	Once	A
126761	한복	Korean traditional clothing	A
126785	한순간	One fleeting moment	C
126787	한숨	A breath	B
126793	한식	Korean food	C
126808	한여름	Midsummer, the middle of summer	C
126821	한자	Korean character, derived from chinese	A
126826	한잔	A drink of liquor	B
126854	한쪽	On one side	B
126858	한참	For some time, for a while	B
126861	한창	The height, summit , the top	C
126866	한층	More, still more; to the next level	C
126875	한편	One side, one way	B
126876	한평생	A lifetime, for one's entire life	C
126877	한하다	Limit, restrict	C
126943	할머니	Grandmother	A
126969	할아버지	Grandfather	A
126976	할인	A discount	B
127013	함께	Together, with	A
127028	함께하다	To do it together, with somebody	C
127044	함부로	Indiscriminately, at random	B
127112	합격	Success in an examination	B
127120	합격하다	To pass an exam	C
127164	합리적	Rational, reasonable	C
127314	합치다	combine,unite	B
127321	합하다	(1) to join together; (2) harmonize with, be in accord with	C
127350	항공	An airport	C
127375	항공기	An aircraft	C
127429	항구	A port, a harbor	C
127484	항상	Always	A
127590	해	A year	A
127592	해	Damage, injury	C
127599	해결	Solution, settlement	B
127600	해결되다	To be settled, resolved	C
127608	해결하다	To fix a problem, solve a question	B
127622	해군	The navy	C
127646	해내다	To accomplish, achieve, carry through	C
127651	해답	A solution to a problem, an answer to a question	C
127653	해당	Come/fall under the purview of	C
127655	해당되다	To be applied/applicable under	C
127658	해당하다	To be applied/applicable under	C
127690	해롭다	To be harmful, injurious	C
127702	해마다	Every year, each year	B
127716	해물	Marine products	C
127785	해석	Analysis, analytical research	C
127786	해석	Interpretation, a comment	B
127796	해석하다	To intrepret, construe	C
127800	해설	Explanation, elucidation	C
127806	해소	Dissolution, disorganization	C
127811	해소하다	To be dissolved, disorganized	C
127819	해수욕장	A swimming beach	C
127828	해안	The seashore, the coast	C
127860	해외	Abroad, foreign countries	B
127864	해외여행	Foreign travel	B
127966	핵	A nucleus, core	C
128023	핵심	The kernel, the core	C
128066	핸드백	Handbag	C
128069	핸드폰	Cell phone	A
128085	햄	ham	C
128089	햄버거	Hamburger	A
128108	햇볕	Sunbeams, sunlight	B
128109	햇빛	Sunshine, sunlight	B
128113	햇살	The rays of the sun	B
128134	행동	Action, behavior	B
128157	행동하다	To act, behave	B
128180	행복	Happiness	B
128190	행복하다	To be happy	B
128192	행사	Use, exercise	C
128193	행사	An event, a function	B
128221	행운	Good luck, good fortune	C
128231	행위	An act, deed, behavior	C
128279	행하다	To do, act, behave	C
128284	향	perfume,incense	C
128288	향기	fragrance,aroma,perfume	B
128320	향상	Improve; elevation,rise	C
128321	향상되다	To be impoved, advanced	C
128329	향수	A perfume	B
128395	향하다	To face, look out on	B
128402	허가	Permission, grant, leave	C
128454	허락	Consent, assent, approval	C
128457	허락하다	Consent, agree to	C
128465	허리	The waist, the small of the back	A
128561	허용	Permission, allowance	C
128562	허용되다	To be permitted, approved	C
128567	허용하다	To permit, approve, grant, allow	B
128618	허허	Ha-ha, with a laugh	C
128624	헌	Old, shabby, worn-out	B
128801	헤매다	Wander about, roam about	C
128821	헤아리다	Consider, weigh, ponder, consider	C
128839	헤어지다	Part from, part company with	B
128883	헬기	Helicopter	C
128911	혀	The tongue	B
128972	현	The present, the existence, actuality	C
128980	현관	The porch, the entrance	B
128983	현관문	The front door	C
128988	현금	Cash, ready funds, not a credit card	B
129031	현대	The present age, times	B
129048	현대인	A modern person	C
129050	현대적	Modern (adj)	C
129107	현상	The present situation, state	C
129150	현실	Actuality, reality	C
129165	현실적	Down to earth, Realistic	C
129202	현장	on site, on location, at the site in question	C
129211	현재	The present time, now, at present	B
129235	현지	The actual place, the very spot	B
129318	혈액	Blood	C
129415	협력	Cooperation, cooperate with	C
129502	형	An elder brother	A
129503	형	Shape, form	C
129528	형님	The respectful, proper way a man refers to an older friend	B
129541	형부	A husband of a girl's older sister	B
129543	형사	A criminal, penal case	C
129566	형성	Formation	C
129568	형성되다	To be formed, made up	C
129576	형성하다	To form, make, take shape	C
129583	형수	The wife of one's older brother	C
129584	형식	A form, formality, mold	C
129594	형식적	Related to the form	C
129629	형제	Brothers and sisters	B
129654	형태	Form, shape	C
129673	형편	The situation, the state of things (esp. financial)	C
129696	혜택	A favor, benefit	C
129702	호	A pen name, a title; a number, an issue	A
129732	호기심	Curiousity	C
129733	호남	The HONAM district, which is CHOLLA-DO in S.W south korea	D
129764	호랑이	A tiger	B
129794	호박	Pumpkin	C
129856	호선	The track number for a train	B
129869	호수	A lake	B
129887	호실	Tells you the room number	C
129965	호주	Australia	D
129967	호주머니	A pocket	C
129992	호텔	Hotel	A
130046	호흡	Respiration, breath	C
130090	혹시	Sometimes	C
130095	혹은	If that's not the case	B
130116	혼나다	Get frightened, scared	C
130202	혼자	Alone	A
130220	혼잣말	Talking to oneself	C
130300	홀로	Alone, by oneself	C
130355	홈페이지	Homepage	B
130393	홍보	Public information, public relations	C
130414	홍수	A flood, inundation	C
130461	홍차	Tea, black tea	B
130480	화	Anger (get angry)	A
130485	화가	A painter, a drawer artist	B
130535	화나다	Get angry	B
130577	화려하다	Splendor, magnificence of a display, a look	B
130588	화면	Screen	C
130647	화분	Flower pot	B
130667	화살	An arrow	C
130747	화요일	Tuesday	A
130766	화장	Makeup	C
130786	화장실	Bathroom	A
130797	화장지	Soft paper used when applying makeup	C
130800	화장품	Makup, cosmetics	B
130806	화재	A fire, a blaze	C
130819	화제	Subject of conversation	C
130901	화학	Chemistry	C
130972	확	With a burst, great puff	C
130994	확대되다	To be magnified	B
131004	확대하다	To enlarge,magnify	B
131021	확립하다	to establish,settle,fix	C
131022	확보	security, insurance of being able to provide	C
131026	확산되다	To get diffused, to become diffused	C
131036	확신	Conviction, firm belief	C
131045	확신하다	To be confident of	C
131058	확실하다	To be sure, certain	B
131062	확실히	certainly,for sure	B
131070	확인	A check,confirmation	B
131072	확인되다	To be confirmed	C
131077	확인하다	To confirm,corroborate	B
131082	확장	expansion, enlargement	C
131091	확정	decision,settlement	C
131131	환갑	one's 60th anniversary	B
131133	환경	Environment	B
131171	환경오염	Environmental pollution	C
131295	환영	Welcome	B
131304	환영하다	To welcome	C
131334	환율	The exchange rate (money)	C
131338	환자	A patient	A
131375	환하다	To be clear, unobstructed ; to be light, bright (opp. 어둡다)	C
131418	활기	Vigor, life, vitality	C
131449	활동	Activity	B
131467	활동하다	To be active, lead an active life	B
131492	활발하다	Be lively, sprightly	B
131493	활발해지다	To become lively	C
131494	활발히	briskly,actively	C
131527	활용	(1) Practical use, putting sth to practical use, (2) to conjugate grammatically	C
131532	활용하다	Utilize, make practical use of	B
131561	활짝	extensively,widely	C
131748	회	A time, an inning, a round in a game	C
131759	회견	An interview, a meeting	C
131787	회관	An assembly hall	C
131848	회복	Recovery, recuperation	C
131851	회복되다	To be recovered	C
131861	회복하다	To recover, get better, get well again	B
131871	회사	A company	A
131889	회색	Gray	B
131929	회원	A member of a society, the employees	B
131943	회의	Doubt, skepticism	C
131944	회의	A meeting, a conference	A
131963	회장	Chariman, the president	B
131979	회전	Revolution, rotation	C
132075	회화	Conversations, talk	B
132108	횟수	The number of times, the frequency	C
132127	횡단보도	Crossing	B
132155	효과	effectiveness, good effects, working	B
132158	효과적	Effective	C
132161	효도	Filial piety	C
132162	효도하다	To be a good son/daughter to one's parents	C
132192	효율적	The utility factor, efficiency	C
132195	효자	A dutiful son	C
132199	후	After	A
132223	후기	The latter term/period	C
132301	후반	The latter/second half	C
132310	후배	one's junior	B
132313	후보	candidature,candidacy	C
132424	후춧가루	Ground pepper	B
132453	후회	repentance,regret	C
132458	후회하다	To regret	B
132482	훈련	Training	C
132543	훌륭하다	To be excellent	B
132569	훔치다	To steal	C
132580	훨씬	By far, very much so	B
132716	휴가	holidays,vacation	B
132775	휴식	Rest, take a rest	C
132801	휴일	A day off of work, a holiday	A
132816	휴지통	a waste paper basket	A
132843	흉내	Imitation, mimicry	C
132908	흐려지다	Get cloudy, overcast	C
132912	흐르다	Flow, stream	B
132914	흐름	Flowing, a stream/current	C
132920	흐리다	Cloudy (weather)	B
132921	흐리다	Be muddy, cloudy ;  with a tint of	C
132967	흑백	Black and white	C
133012	흑인	A Negro	C
133100	흔들다	Shake, sway	B
133105	흔들리다	Shake, swing,rock,tremble	C
133126	흔적	traces,signs,evidences	C
133132	흔하다	To be everywhere	C
133138	흔히	Generally, commonly ; often	B
133156	흘러가다	flow,run,drift along	B
133157	흘러나오다	Flow out, run, effuse	B
133159	흘러내리다	Run (stream,pour) down	C
133172	흘리다	spill,shed (tears,blood)	B
133179	흙	earth,the soil	B
133334	흥미	interest,zeal	B
133337	흥미롭다	To be interesting	C
133349	흥분	excitement,excitation	C
133363	흥분하다	be/grow excited	C
133410	흩어지다	Scatter about	C
133417	희곡	A drama, a play	C
133446	희다	White, fair	B
133464	희망	Hope, wish	B
133476	희망하다	Hope	C
133504	희생	A sacrifice	C
133525	희생하다	To sacrifice	C
133591	흰색	white	A
133723	힘	Power	A
133730	힘겹다	To be not strong enough to do	C
133731	힘껏	With all one's might	C
